departure_airport,arrival_airport,air_time
CVG,SEA,263.8205128205128
CVG,SFO,276.0701754385965
CVG,SLC,209.11320754716982
CVG,STL,59.77777777777778
CVG,TPA,107.0
CVG,TTN,67.0
CVG,XNA,95.14285714285714
CWA,MSP,39.3
CWA,ORD,53.85294117647059
DAB,ATL,68.94594594594595
DAB,CLT,69.0
DAL,ABQ,92.44736842105263
DAL,AMA,64.56756756756756
DAL,ATL,104.24
DAL,AUS,51.853658536585364
DAL,BHM,78.93103448275862
DAL,BNA,82.71875
DAL,BOS,188.77272727272728
DAL,BWI,153.01754385964912
DAL,CHS,121.17142857142858
DAL,CLT,119.36111111111111
DAL,CMH,116.26470588235294
DAL,DCA,152.27941176470588
DAL,DEN,110.22222222222223
DAL,DTW,125.91666666666667
DAL,ECP,90.08
DAL,ELP,90.27906976744185
DAL,FLL,144.84313725490196
DAL,HOU,67.33333333333333
DAL,IAH,48.08
DAL,ICT,55.78260869565217
DAL,IND,99.7
DAL,LAS,153.74
DAL,LAX,180.62121212121212
DAL,LBB,58.94117647058823
DAL,LGA,184.87951807228916
DAL,LIT,49.5
DAL,MAF,63.4054054054054
DAL,MCI,77.54761904761905
DAL,MCO,130.0
DAL,MDW,111.1
DAL,MEM,68.06666666666666
DAL,MKE,111.6969696969697
DAL,MSY,74.52173913043478
DAL,OAK,207.54545454545453
DAL,OKC,41.96296296296296
DAL,OMA,80.0
DAL,PDX,225.6122448979592
DAL,PHL,160.60526315789474
DAL,PHX,136.20408163265307
DAL,PIT,127.87878787878788
DAL,RDU,131.22222222222223
DAL,SAN,168.5
DAL,SAT,53.4
DAL,SEA,234.47272727272727
DAL,SFO,209.8548387096774
DAL,SJC,203.10416666666666
DAL,SLC,145.5
DAL,SMF,201.34782608695653
DAL,SNA,174.18867924528303
DAL,STL,80.13888888888889
DAL,TPA,120.475
DAL,TUL,45.88
DAY,ATL,82.04761904761905
DAY,BWI,67.58823529411765
DAY,DEN,161.96428571428572
DAY,DFW,134.57627118644066
DAY,DTW,45.766666666666666
DAY,EWR,91.45454545454545
DAY,IAD,53.0
DAY,LGA,91.92682926829268
DAY,MCO,114.51515151515152
DAY,MSP,103.85714285714286
DAY,ORD,67.85714285714286
DAY,TPA,121.0
DBQ,ORD,37.30434782608695
DCA,ACK,63.76923076923077
DCA,ATL,98.54237288135593
DCA,AUS,191.8235294117647
DCA,BDL,57.964285714285715
DCA,BNA,91.775
DCA,BOS,78.05
DCA,BTR,147.0
DCA,CAK,52.56521739130435
DCA,CHS,76.52777777777777
DCA,CLE,61.1875
DCA,CLT,70.0
DCA,CMH,56.36363636363637
DCA,CVG,67.22222222222223
DCA,DAL,180.2716049382716
DCA,DEN,218.21052631578948
DCA,DFW,184.64367816091954
DCA,DTW,79.77777777777777
DCA,EWR,48.75757575757576
DCA,FLL,141.484375
DCA,GSP,60.0
DCA,HOU,183.85
DCA,HPN,52.0
DCA,HSV,90.0
DCA,IAH,182.8452380952381
DCA,IND,84.5
DCA,JAX,102.0
DCA,JFK,53.857142857142854
DCA,LAS,287.4153846153846
DCA,LAX,317.8095238095238
DCA,LEX,79.0
DCA,LGA,58.98039215686274
DCA,MCI,143.4
DCA,MCO,123.71428571428571
DCA,MDW,110.47457627118644
DCA,MIA,144.64788732394365
DCA,MKE,105.76744186046511
DCA,MSP,143.6909090909091
DCA,MSY,147.85
DCA,ORD,110.859375
DCA,PBI,135.13114754098362
DCA,PDX,324.59090909090907
DCA,PHL,33.68181818181818
DCA,PHX,273.9418604651163
DCA,PIT,36.0
DCA,PNS,113.28571428571429
DCA,PVD,59.84615384615385
DCA,PWM,69.15384615384616
DCA,RDU,44.625
DCA,RSW,139.2037037037037
DCA,SDF,79.5
DCA,SEA,322.7631578947368
DCA,SFO,335.7236842105263
DCA,SJU,203.92857142857142
DCA,SLC,257.5151515151515
DCA,STL,112.90697674418605
DCA,SYR,50.45454545454545
DCA,TPA,129.33898305084745
DEN,ABQ,62.24324324324324
DEN,ALB,182.125
DEN,AMA,59.357142857142854
DEN,ANC,311.1
DEN,ASE,42.94871794871795
DEN,ATL,157.13513513513513
DEN,AUS,113.625
DEN,BDL,189.46808510638297
DEN,BFL,129.5625
DEN,BHM,135.10526315789474
DEN,BIL,73.6470588235294
DEN,BIS,79.8108108108108
DEN,BMI,97.0
DEN,BNA,128.44444444444446
DEN,BOI,100.97727272727273
DEN,BOS,211.87777777777777
DEN,BUR,130.26530612244898
DEN,BWI,181.1076923076923
DEN,BZN,82.67647058823529
DEN,CAK,143.02941176470588
DEN,CID,92.54285714285714
DEN,CLE,144.20408163265307
DEN,CLT,168.3015873015873
DEN,CMH,141.37209302325581
DEN,COD,68.6896551724138
DEN,COS,25.17391304347826
DEN,CPR,44.2
DEN,CVG,132.29268292682926
DEN,DAL,102.94
DEN,DAY,128.95
DEN,DCA,183.71428571428572
DEN,DFW,112.84415584415585
DEN,DIK,75.84848484848484
DEN,DRO,46.53846153846154
DEN,DSM,80.57575757575758
DEN,DTW,142.4915254237288
DEN,EGE,29.75
DEN,ELP,89.8
DEN,EUG,147.05555555555554
DEN,EWR,200.6206896551724
DEN,FAR,91.34146341463415
DEN,FAT,122.17777777777778
DEN,FCA,117.25581395348837
DEN,FLL,203.04918032786884
DEN,FSD,72.70588235294117
DEN,GCC,61.325
DEN,GEG,123.06976744186046
DEN,GJT,42.708333333333336
DEN,GRR,124.48780487804878
DEN,GSO,161.0
DEN,GTF,95.0
DEN,GUC,38.25
DEN,HDN,33.473684210526315
DEN,HLN,91.375
DEN,HNL,415.22857142857146
DEN,HOU,128.3793103448276
DEN,HSV,130.8181818181818
DEN,HYS,51.214285714285715
DEN,IAD,174.56923076923076
DEN,IAH,132.01315789473685
DEN,ICT,67.02857142857142
DEN,IDA,78.61111111111111
DEN,IND,121.82608695652173
DEN,ISN,89.16216216216216
DEN,JAC,68.3103448275862
DEN,JAX,173.52272727272728
DEN,JFK,200.42465753424656
DEN,JMS,89.8157894736842
DEN,KOA,425.84090909090907
DEN,LAR,28.583333333333332
DEN,LAS,98.6
DEN,LAX,127.91666666666667
DEN,LBB,70.125
DEN,LFT,129.97619047619048
DEN,LGA,203.30337078651687
DEN,LIH,437.0
DEN,LIT,106.28571428571429
DEN,LNK,63.26923076923077
DEN,MAF,89.53488372093024
DEN,MCI,84.375
DEN,MCO,193.13235294117646
DEN,MDT,155.5
DEN,MDW,118.58333333333333
DEN,MEM,115.76744186046511
DEN,MFR,142.33962264150944
DEN,MIA,205.68253968253967
DEN,MKE,118.6938775510204
DEN,MLI,97.17241379310344
DEN,MMH,111.22222222222223
DEN,MOT,91.68181818181819
DEN,MSN,104.63157894736842
DEN,MSO,108.3170731707317
DEN,MSP,97.65306122448979
DEN,MSY,135.98
DEN,MTJ,39.04545454545455
DEN,OAK,137.47916666666666
DEN,OGG,422.1186440677966
DEN,OKC,81.45238095238095
DEN,OMA,72.68571428571428
DEN,ONT,118.79166666666667
DEN,ORD,125.56923076923077
DEN,OTH,143.05555555555554
DEN,PBI,198.21212121212122
DEN,PDX,150.27868852459017
DEN,PHF,161.66666666666666
DEN,PHL,188.98529411764707
DEN,PHX,98.67924528301887
DEN,PIA,95.25
DEN,PIT,153.17021276595744
DEN,PSC,127.6086956521739
DEN,PSP,114.72916666666667
DEN,PUB,28.894736842105264
DEN,RAP,54.18518518518518
DEN,RDM,136.40425531914894
DEN,RDU,172.78846153846155
DEN,RKS,54.54054054054054
DEN,RNO,118.46808510638297
DEN,RSW,193.84
DEN,SAF,50.92307692307692
DEN,SAN,127.89473684210526
DEN,SAT,112.95833333333333
DEN,SBA,133.76
DEN,SDF,127.44186046511628
DEN,SEA,154.10344827586206
DEN,SFO,140.81034482758622
DEN,SGF,87.45714285714286
DEN,SGU,82.84848484848484
DEN,SHV,106.61764705882354
DEN,SJC,139.64814814814815
DEN,SLC,95.58181818181818
DEN,SMF,133.80769230769232
DEN,SNA,123.8
DEN,STL,101.925
DEN,SUN,89.32
DEN,TPA,184.57627118644066
DEN,TUL,83.26190476190476
DEN,TUS,101.42857142857143
DEN,TYS,144.80851063829786
DEN,XNA,86.90322580645162
DFW,ABI,37.84375
DFW,ABQ,92.76595744680851
DFW,ACT,28.678571428571427
DFW,AEX,54.56666666666667
DFW,AMA,56.07692307692308
DFW,ANC,384.125
DFW,ASE,118.47619047619048
DFW,ATL,114.67647058823529
DFW,AUS,47.857142857142854
DFW,BDL,176.14545454545456
DFW,BHM,86.43243243243244
DFW,BIS,141.9795918367347
DFW,BMI,98.80952380952381
DFW,BNA,88.025
DFW,BOS,192.6883116883117
DFW,BPT,57.95918367346939
DFW,BRO,79.55555555555556
DFW,BTR,71.91304347826087
DFW,BWI,157.6417910447761
DFW,CAE,123.78260869565217
DFW,CHA,96.66666666666667
DFW,CHS,122.375
DFW,CID,98.29166666666667
DFW,CLE,131.48979591836735
DFW,CLL,38.875
DFW,CLT,129.91666666666666
DFW,CMH,117.02325581395348
DFW,CMI,95.37837837837837
DFW,COS,92.26470588235294
DFW,COU,75.59375
DFW,CRP,67.225
DFW,CRW,120.8529411764706
DFW,CVG,115.94915254237289
DFW,DAY,111.625
DFW,DCA,156.6216216216216
DFW,DEN,115.7605633802817
DFW,DRO,105.09756097560975
DFW,DSM,88.28205128205128
DFW,DTW,134.359375
DFW,EGE,121.775
DFW,ELP,88.3
DFW,EVV,88.65625
DFW,EWR,178.34666666666666
DFW,FAR,136.68085106382978
DFW,FAT,186.38
DFW,FLL,152.0
DFW,FSD,108.46341463414635
DFW,FSM,43.629629629629626
DFW,FWA,115.62222222222222
DFW,GCK,70.44117647058823
DFW,GGG,31.958333333333332
DFW,GJT,121.25581395348837
DFW,GPT,77.22857142857143
DFW,GRI,88.05
DFW,GRK,37.25714285714286
DFW,GRR,122.16326530612245
DFW,GSO,130.4878048780488
DFW,GSP,115.975
DFW,GUC,107.85714285714286
DFW,HDN,118.8125
DFW,HNL,479.6235294117647
DFW,HOU,59.8125
DFW,HSV,87.3030303030303
DFW,IAD,149.41666666666666
DFW,IAH,63.847457627118644
DFW,ICT,63.138888888888886
DFW,IND,102.43589743589743
DFW,JAC,151.27777777777777
DFW,JAN,69.76190476190476
DFW,JAX,125.29411764705883
DFW,JFK,186.48333333333332
DFW,JLN,55.645161290322584
DFW,LAS,154.01639344262296
DFW,LAW,42.891891891891895
DFW,LAX,175.25
DFW,LBB,55.48275862068966
DFW,LCH,57.96969696969697
DFW,LEX,108.975
DFW,LFT,65.0909090909091
DFW,LGA,188.84615384615384
DFW,LIT,54.29032258064516
DFW,LRD,68.83333333333333
DFW,MAF,57.5
DFW,MCI,77.5952380952381
DFW,MCO,141.62121212121212
DFW,MEI,73.3125
DFW,MEM,72.15151515151516
DFW,MFE,76.56756756756756
DFW,MGM,89.0
DFW,MHK,72.76923076923077
DFW,MIA,148.16417910447763
DFW,MKE,115.37777777777778
DFW,MLI,97.29268292682927
DFW,MLU,53.89655172413793
DFW,MOB,81.48648648648648
DFW,MSN,114.27659574468085
DFW,MSP,120.0925925925926
DFW,MSY,79.10204081632654
DFW,MTJ,110.26086956521739
DFW,MYR,130.86363636363637
DFW,OAK,202.08333333333334
DFW,OGG,469.6951219512195
DFW,OKC,47.375
DFW,OMA,87.51219512195122
DFW,ONT,168.0
DFW,ORD,127.91666666666667
DFW,ORF,145.63636363636363
DFW,PBI,144.68627450980392
DFW,PDX,223.98333333333332
DFW,PHL,169.27027027027026
DFW,PHX,134.03571428571428
DFW,PIA,95.525
DFW,PIT,133.2340425531915
DFW,PNS,91.44186046511628
DFW,PSP,161.71153846153845
DFW,RAP,123.97674418604652
DFW,RDU,134.35555555555555
DFW,RIC,141.4418604651163
DFW,RNO,189.30769230769232
DFW,ROW,77.23684210526316
DFW,RSW,135.5
DFW,SAF,91.88636363636364
DFW,SAN,165.34426229508196
DFW,SAT,53.473684210526315
DFW,SAV,118.73809523809524
DFW,SDF,99.83333333333333
DFW,SEA,233.95833333333334
DFW,SFO,211.4805194805195
DFW,SGF,64.15384615384616
DFW,SHV,43.43589743589744
DFW,SJC,200.5151515151515
DFW,SJT,45.9375
DFW,SJU,256.17910447761193
DFW,SLC,145.41509433962264
DFW,SMF,203.83333333333334
DFW,SNA,171.51612903225808
DFW,SPI,91.575
DFW,SPS,33.9
DFW,STL,84.64444444444445
DFW,TLH,106.5609756097561
DFW,TPA,131.2
DFW,TUL,52.09756097560975
DFW,TUS,122.58928571428571
DFW,TXK,37.791666666666664
DFW,TYR,32.25806451612903
DFW,TYS,108.93877551020408
DFW,VPS,96.43137254901961
DFW,XNA,53.6764705882353
DHN,ATL,43.035714285714285
DIK,DEN,82.5
DIK,MSP,71.35483870967742
DLG,ANC,52.625
DLH,MSP,37.5
DLH,ORD,75.29268292682927
DRO,DEN,49.11538461538461
DRO,DFW,102.10204081632654
DRO,PHX,62.714285714285715
DSM,ATL,111.28846153846153
DSM,DEN,98.71428571428571
DSM,DFW,103.64
DSM,DTW,84.68571428571428
DSM,EWR,132.24324324324326
DSM,IAH,131.0344827586207
DSM,LAS,171.8846153846154
DSM,LGA,139.0
DSM,MDW,58.142857142857146
DSM,MSP,46.95238095238095
DSM,ORD,60.41025641025641
DSM,PHX,166.25
DSM,SLC,141.58333333333334
DTW,ABE,64.1923076923077
DTW,ACY,73.47368421052632
DTW,ALB,69.14285714285714
DTW,APN,43.142857142857146
DTW,ATL,105.16417910447761
DTW,ATW,59.15625
DTW,AUS,165.16363636363636
DTW,AVP,61.82142857142857
DTW,AZO,30.11111111111111
DTW,BDL,79.5625
DTW,BGM,60.310344827586206
DTW,BGR,95.92592592592592
DTW,BHM,98.30232558139535
DTW,BMI,57.64
DTW,BNA,80.11363636363636
DTW,BOS,94.86274509803921
DTW,BTV,80.1891891891892
DTW,BUF,43.04761904761905
DTW,BWI,76.06382978723404
DTW,CAK,33.5
DTW,CHA,81.22857142857143
DTW,CHS,98.09677419354838
DTW,CID,76.07894736842105
DTW,CIU,56.83870967741935
DTW,CLE,29.0
DTW,CLT,89.34615384615384
DTW,CMH,33.0625
DTW,CRW,54.0
DTW,CVG,47.642857142857146
DTW,DAL,143.44444444444446
DTW,DAY,37.05263157894737
DTW,DCA,75.88636363636364
DTW,DEN,171.40845070422534
DTW,DFW,154.57692307692307
DTW,DSM,91.6875
DTW,ELM,55.793103448275865
DTW,ERI,33.333333333333336
DTW,ESC,58.1
DTW,EVV,65.12121212121212
DTW,EWR,82.28888888888889
DTW,FLL,158.88135593220338
DTW,FWA,36.8
DTW,GRB,58.375
DTW,GRR,31.782608695652176
DTW,GSO,72.5
DTW,GSP,82.18181818181819
DTW,HPN,76.6923076923077
DTW,HSV,87.0
DTW,IAD,67.0
DTW,IAH,168.98823529411766
DTW,IND,47.733333333333334
DTW,ITH,51.5
DTW,JAX,112.4
DTW,JFK,82.8529411764706
DTW,LAN,22.5
DTW,LAS,248.9777777777778
DTW,LAX,274.9642857142857
DTW,LEX,54.80769230769231
DTW,LGA,90.95081967213115
DTW,LIT,108.27272727272727
DTW,MBS,27.705882352941178
DTW,MCI,103.6875
DTW,MCO,136.59259259259258
DTW,MDT,58.92
DTW,MDW,59.95238095238095
DTW,MEM,95.17142857142858
DTW,MHT,81.67857142857143
DTW,MIA,156.5185185185185
DTW,MKE,52.911764705882355
DTW,MLI,67.32
DTW,MQT,60.2
DTW,MSN,57.70967741935484
DTW,MSP,96.52272727272727
DTW,MSY,135.8448275862069
DTW,MYR,90.53571428571429
DTW,OKC,134.0408163265306
DTW,OMA,102.97674418604652
DTW,ORD,59.5531914893617
DTW,ORF,82.17647058823529
DTW,PBI,152.46
DTW,PDX,262.0416666666667
DTW,PHL,80.21739130434783
DTW,PHX,238.95454545454547
DTW,PIA,63.645161290322584
DTW,PIT,39.26315789473684
DTW,PLN,50.892857142857146
DTW,PVD,83.0
DTW,PWM,86.5
DTW,RDU,79.81818181818181
DTW,RIC,73.7
DTW,ROC,49.23809523809524
DTW,RST,80.33333333333333
DTW,RSW,149.75438596491227
DTW,SAN,267.55
DTW,SAT,176.86363636363637
DTW,SAV,101.83870967741936
DTW,SBN,37.44
DTW,SCE,50.76190476190476
DTW,SDF,55.0
DTW,SEA,267.16438356164383
DTW,SFO,283.2692307692308
DTW,SJU,250.66666666666666
DTW,SLC,212.8181818181818
DTW,SRQ,140.6060606060606
DTW,STL,77.62162162162163
DTW,SWF,70.64285714285714
DTW,SYR,57.791666666666664
DTW,TPA,139.19230769230768
DTW,TTN,72.36842105263158
DTW,TUL,120.84444444444445
DTW,TVC,46.0
DTW,TYS,70.65217391304348
DVL,DEN,97.58823529411765
DVL,JMS,23.526315789473685
EAU,ORD,52.41379310344828
ECP,ATL,57.027027027027025
ECP,BNA,64.66666666666667
ECP,BWI,110.0
ECP,DAL,105.74193548387096
ECP,HOU,96.07894736842105
ECP,IAH,104.11538461538461
ECP,STL,90.75
EGE,ATL,152.69230769230768
EGE,DEN,34.0
EGE,DFW,110.56756756756756
EGE,EWR,198.92105263157896
EGE,IAH,127.0
EGE,JFK,207.58536585365854
EGE,LAX,107.79310344827586
EGE,MIA,212.4857142857143
EGE,MSP,98.0
EGE,ORD,127.93333333333334
EGE,SLC,53.333333333333336
EKO,SLC,44.88
ELM,ATL,119.0
ELM,DTW,66.16216216216216
ELM,ORD,99.77272727272727
ELP,ATL,156.5686274509804
ELP,AUS,77.90625
ELP,DAL,83.68571428571428
ELP,DEN,96.5
ELP,DFW,83.8157894736842
ELP,HOU,91.55882352941177
ELP,IAH,99.14893617021276
ELP,LAS,89.29629629629629
ELP,LAX,106.36363636363636
ELP,ORD,152.18
ELP,PHX,61.857142857142854
ELP,SAT,71.27272727272727
ERI,DTW,39.65
ERI,ORD,76.21212121212122
ESC,DTW,56.206896551724135
EUG,BOI,52.0
EUG,DEN,133.1860465116279
EUG,LAX,109.08108108108108
EUG,SFO,83.42857142857143
EUG,SLC,89.61764705882354
EVV,ATL,67.73170731707317
EVV,DFW,109.33333333333333
EVV,DTW,65.05263157894737
EVV,ORD,66.26829268292683
EWN,ATL,82.0
EWR,ALB,34.625
EWR,ANC,436.0
EWR,ATL,122.70491803278688
EWR,AUS,217.53571428571428
EWR,AVL,97.125
EWR,AVP,27.583333333333332
EWR,BDL,29.25
EWR,BNA,124.11111111111111
EWR,BOS,49.256410256410255
EWR,BQN,200.04255319148936
EWR,BTV,48.61904761904762
EWR,BUF,57.5
EWR,BWI,42.16
EWR,BZN,260.90625
EWR,CAK,68.3913043478261
EWR,CHS,105.3921568627451
EWR,CLE,74.05
EWR,CLT,97.34920634920636
EWR,CMH,83.02564102564102
EWR,CVG,105.15686274509804
EWR,DAY,92.26190476190476
EWR,DCA,53.95
EWR,DEN,233.67777777777778
EWR,DFW,205.24719101123594
EWR,DSM,153.35294117647058
EWR,DTW,92.35555555555555
EWR,EGE,251.7173913043478
EWR,FLL,161.46666666666667
EWR,GRR,100.29729729729729
EWR,GSO,79.1891891891892
EWR,GSP,101.29545454545455
EWR,HDN,244.85714285714286
EWR,HNL,617.4069767441861
EWR,HOU,212.23333333333332
EWR,IAD,57.1025641025641
EWR,IAH,206.3684210526316
EWR,IND,111.47272727272727
EWR,JAC,267.0
EWR,JAX,130.12280701754386
EWR,LAS,307.5168539325843
EWR,LAX,335.12380952380954
EWR,MCI,173.9718309859155
EWR,MCO,145.75
EWR,MDW,117.61111111111111
EWR,MEM,154.14084507042253
EWR,MHT,44.77272727272727
EWR,MIA,166.8875
EWR,MKE,123.94827586206897
EWR,MSN,129.88
EWR,MSP,161.85294117647058
EWR,MSY,175.13513513513513
EWR,MTJ,257.88235294117646
EWR,MYR,81.14285714285714
EWR,OKC,198.13793103448276
EWR,OMA,177.23529411764707
EWR,ORD,125.6
EWR,ORF,57.15151515151515
EWR,PBI,157.5974025974026
EWR,PDX,330.96875
EWR,PHL,38.5
EWR,PHX,297.57
EWR,PIT,64.67857142857143
EWR,PVD,35.36842105263158
EWR,PWM,52.48
EWR,RDU,76.64864864864865
EWR,RIC,58.457142857142856
EWR,ROC,50.48275862068966
EWR,RSW,158.9016393442623
EWR,SAN,328.37931034482756
EWR,SAT,216.61016949152543
EWR,SAV,116.48979591836735
EWR,SBN,102.125
EWR,SDF,111.6
EWR,SEA,334.08235294117645
EWR,SFO,349.88775510204084
EWR,SJU,209.8695652173913
EWR,SLC,275.74603174603175
EWR,SNA,330.6585365853659
EWR,SRQ,151.1764705882353
EWR,STL,141.03225806451613
EWR,STT,209.26923076923077
EWR,SYR,42.21739130434783
EWR,TPA,152.52238805970148
EWR,TUL,215.0
EWR,TVC,99.66666666666667
EWR,TYS,104.81818181818181
EWR,XNA,173.7719298245614
EYW,ATL,105.65853658536585
EYW,LGA,149.0
EYW,MIA,32.09090909090909
FAI,ANC,47.21052631578947
FAI,MSP,287.1951219512195
FAI,ORD,325.09090909090907
FAI,SEA,189.0
FAR,ATL,147.85185185185185
FAR,DEN,103.86538461538461
FAR,DFW,142.3684210526316
FAR,MSP,47.875
FAR,ORD,94.38461538461539
FAR,SLC,129.33333333333334
FAT,DEN,120.61904761904762
FAT,DFW,165.4375
FAT,LAX,51.529411764705884
FAT,PDX,94.83333333333333
FAT,PHX,82.15625
FAT,SAN,52.8235294117647
FAT,SEA,111.86
FAT,SFO,42.40625
FAT,SLC,80.19444444444444
FAY,ATL,70.07317073170732
FCA,ATL,217.41176470588235
FCA,DEN,107.8409090909091
FCA,MSO,24.0
FCA,MSP,128.75
FCA,ORD,170.72972972972974
FCA,SLC,82.88095238095238
FLG,PHX,34.10344827586207
FLL,ACY,132.1904761904762
FLL,ALB,157.6
FLL,ATL,102.52459016393442
FLL,AUS,162.47540983606558
FLL,BDL,154.71428571428572
FLL,BNA,116.58333333333333
FLL,BOS,168.015873015873
FLL,BQN,121.33333333333333
FLL,BUF,155.3404255319149
FLL,BWI,134.82456140350877
FLL,CHS,71.23076923076923
FLL,CLE,145.75555555555556
FLL,CLT,102.97727272727273
FLL,CMH,135.09375
FLL,CVG,130.0
FLL,DAL,164.95081967213116
FLL,DCA,135.0
FLL,DEN,238.98529411764707
FLL,DFW,175.1081081081081
FLL,DTW,158.56896551724137
FLL,EWR,160.17567567567568
FLL,HOU,146.98214285714286
FLL,HPN,153.6086956521739
FLL,IAD,118.34615384615384
FLL,IAG,154.17142857142858
FLL,IAH,152.65671641791045
FLL,IND,145.4
FLL,ISP,145.0
FLL,JAX,59.88461538461539
FLL,JFK,160.50588235294117
FLL,LAS,293.7073170731707
FLL,LAX,312.8125
FLL,LBE,133.21212121212122
FLL,LGA,165.4318181818182
FLL,MCI,176.125
FLL,MCO,40.476190476190474
FLL,MDW,170.11764705882354
FLL,MHT,163.0
FLL,MKE,173.13333333333333
FLL,MSP,206.16949152542372
FLL,MSY,104.30952380952381
FLL,MYR,83.12
FLL,ORD,176.72222222222223
FLL,ORH,158.71794871794873
FLL,PBG,166.125
FLL,PHL,146.90769230769232
FLL,PHX,271.9125
FLL,PIT,134.5
FLL,PVD,155.2156862745098
FLL,RDU,104.25806451612904
FLL,RIC,109.37931034482759
FLL,SEA,365.6923076923077
FLL,SFO,346.6375
FLL,SJU,132.21052631578948
FLL,STL,151.1627906976744
FLL,STT,135.5
FLL,SWF,154.2439024390244
FLL,TPA,46.15151515151515
FLL,TTN,141.55555555555554
FNT,ATL,111.35416666666667
FNT,BWI,76.40625
FNT,LAS,239.93939393939394
FNT,MCO,141.55555555555554
FNT,MSP,88.25714285714285
FNT,ORD,54.57575757575758
FNT,RSW,154.03846153846155
FNT,TPA,141.56410256410257
FSD,ATL,125.18604651162791
FSD,DEN,89.75510204081633
FSD,DFW,110.36363636363636
FSD,MSP,43.607142857142854
FSD,ORD,82.91666666666667
FSM,ATL,89.76923076923077
FSM,DFW,55.21951219512195
FWA,ATL,94.63829787234043
FWA,DFW,137.66101694915255
FWA,DTW,36.57142857142857
FWA,MSP,88.77777777777777
FWA,ORD,46.02777777777778
GCC,DEN,60.1025641025641
GCC,RKS,53.416666666666664
GCC,SLC,82.14285714285714
GCK,DFW,71.5
GEG,BOI,49.285714285714285
GEG,DEN,113.19148936170212
GEG,LAS,117.57894736842105
GEG,LAX,130.89743589743588
GEG,MDW,182.71428571428572
GEG,MSP,147.41860465116278
GEG,OAK,104.47222222222223
GEG,PHX,134.59574468085106
GEG,SEA,51.806451612903224
GEG,SLC,81.64864864864865
GFK,MSP,54.833333333333336
GGG,DFW,38.62068965517241
GJT,DEN,47.592592592592595
GJT,DFW,113.4375
GJT,IAH,136.78048780487805
GJT,PHX,77.0
GJT,SLC,46.833333333333336
GNV,ATL,64.2439024390244
GNV,MIA,58.875
GPT,ATL,63.138888888888886
GPT,DFW,93.91304347826087
GPT,IAH,75.84444444444445
GRB,ATL,118.1
GRB,DTW,54.81818181818182
GRB,MSP,54.096774193548384
GRB,ORD,46.638888888888886
GRI,DFW,93.95348837209302
GRK,ATL,108.425
GRK,DFW,38.371428571428574
GRK,IAH,45.13333333333333
GRR,ATL,103.125
GRR,BWI,82.05882352941177
GRR,CVG,49.2
GRR,DEN,155.23333333333332
GRR,DFW,145.81944444444446
GRR,DTW,38.15625
GRR,EWR,91.84615384615384
GRR,IAH,156.71186440677965
GRR,LGA,89.03846153846153
GRR,MCO,141.5909090909091
GRR,MSP,76.6842105263158
GRR,ORD,41.93939393939394
GRR,RSW,155.08823529411765
GRR,STL,64.57692307692308
GRR,TPA,136.93103448275863
GSO,ATL,62.973684210526315
GSO,CLT,30.125
GSO,DEN,196.43478260869566
GSO,DFW,163.93650793650792
GSO,DTW,80.85714285714286
GSO,EWR,77.87179487179488
GSO,IAD,45.529411764705884
GSO,LGA,83.07843137254902
GSO,MIA,110.53125
GSO,ORD,103.0
GSP,ATL,40.483870967741936
GSP,BWI,70.96969696969697
GSP,DCA,64.0
GSP,DFW,143.72222222222223
GSP,DTW,85.78787878787878
GSP,EWR,95.13636363636364
GSP,HOU,130.07843137254903
GSP,IAD,62.857142857142854
GSP,IAH,141.3548387096774
GSP,LGA,85.625
GSP,MDW,95.18181818181819
GSP,MIA,102.0
GSP,ORD,107.58
GST,JNU,15.923076923076923
GTF,DEN,95.08333333333333
GTF,MSP,115.41379310344827
GTF,SLC,72.97142857142858
GTR,ATL,53.4375
GUC,DEN,35.6
GUC,DFW,94.89285714285714
GUC,IAH,118.85
GUC,ORD,128.94117647058823
GUM,HNL,401.55384615384617
HDN,ATL,156.03571428571428
HDN,DEN,32.473684210526315
HDN,DFW,102.11538461538461
HDN,EWR,197.5
HDN,IAD,177.8
HDN,IAH,132.31578947368422
HDN,LAX,109.8
HDN,ORD,123.6
HDN,SEA,132.1153846153846
HDN,SFO,118.8
HIB,INL,24.2
HIB,MSP,41.5
HLN,DEN,89.025
HLN,MSP,117.82142857142857
HLN,SLC,70.13513513513513
HNL,ANC,336.1666666666667
HNL,ATL,474.84375
HNL,BLI,315.45
HNL,DEN,365.07246376811594
HNL,DFW,414.51428571428573
HNL,EWR,533.1739130434783
HNL,GUM,440.39285714285717
HNL,IAD,516.7358490566038
HNL,IAH,416.83870967741933
HNL,ITO,39.65
HNL,JFK,547.4810126582279
HNL,KOA,34.73684210526316
HNL,LAS,312.6363636363636
HNL,LAX,290.1294117647059
HNL,LIH,28.0
HNL,MSP,436.73333333333335
HNL,OAK,279.2063492063492
HNL,OGG,30.818181818181817
HNL,ORD,447.9016393442623
HNL,PDX,298.3625
HNL,PHX,325.7631578947368
HNL,PPG,318.1666666666667
HNL,SAN,298.859375
HNL,SEA,311.46590909090907
HNL,SFO,275.1463414634146
HNL,SJC,277.3125
HNL,SLC,329.40625
HNL,SMF,284.7096774193548
HOB,IAH,78.8
HOU,ABQ,115.44186046511628
HOU,ATL,105.61016949152543
HOU,AUS,42.111111111111114
